X,Monthly.hours.worked.in.all.jobs....Persons..,Monthly.hours.worked.in.all.jobs....Persons...1,Monthly.hours.worked.in.all.jobs......Males..,Monthly.hours.worked.in.all.jobs......Males...1,Monthly.hours.worked.in.all.jobs......Females..,Monthly.hours.worked.in.all.jobs......Females...1,X..Monthly.hours.worked.in.all.jobs..employed.full.time.....Persons..,X..Monthly.hours.worked.in.all.jobs..employed.full.time.....Persons...1,X..Monthly.hours.worked.in.all.jobs..employed.full.time.......Males..,X..Monthly.hours.worked.in.all.jobs..employed.full.time.......Males...1,X..Monthly.hours.worked.in.all.jobs..employed.full.time.......Females..,X..Monthly.hours.worked.in.all.jobs..employed.full.time.......Females...1,X..Monthly.hours.worked.in.all.jobs..employed.part.time.....Persons..,X..Monthly.hours.worked.in.all.jobs..employed.part.time.....Persons...1,X..Monthly.hours.worked.in.all.jobs..employed.part.time.......Males..,X..Monthly.hours.worked.in.all.jobs..employed.part.time.......Males...1,X..Monthly.hours.worked.in.all.jobs..employed.part.time.......Females..,X..Monthly.hours.worked.in.all.jobs..employed.part.time.......Females...1,Monthly.hours.worked.in.all.jobs......New.South.Wales..,Monthly.hours.worked.in.all.jobs......New.South.Wales...1,Monthly.hours.worked.in.all.jobs......Victoria..,Monthly.hours.worked.in.all.jobs......Victoria...1,Monthly.hours.worked.in.all.jobs......Queensland..,Monthly.hours.worked.in.all.jobs......Queensland...1,Monthly.hours.worked.in.all.jobs......South.Australia..,Monthly.hours.worked.in.all.jobs......South.Australia...1,Monthly.hours.worked.in.all.jobs......Western.Australia..,Monthly.hours.worked.in.all.jobs......Western.Australia...1,Monthly.hours.worked.in.all.jobs......Tasmania..,Monthly.hours.worked.in.all.jobs......Tasmania...1,Monthly.hours.worked.in.all.jobs......Northern.Territory..,Monthly.hours.worked.in.all.jobs......Australian.Capital.Territory..
Oct-03,1351531.9,1352865.5,850077.5,850893.5,501454.4,501972,1167697.7,1167480.9,798962.1,799160.6,368735.6,368320.3,183834.2,185384.6,51115.4,51732.9,132718.8,133651.7,449861.7,451061.9,330075.8,329595.9,262837.6,262813.7,99913,99803.2,140445.2,141044.2,29610.1,29551.9,14474.8,24669.2
Nov-03,1354151,1356758.8,852115,853701.7,502036,503057.1,1170211.4,1172716.8,800804.4,803233.8,369407,369483,183939.6,184042,51310.6,50467.9,132629,133574.1,450714.4,452515.6,330618,329976.8,264126.3,264621.9,100014.9,100524.4,140323.4,140365.8,29637.7,29386.4,14563.6,24799.6
Dec-03,1356629.9,1359014.9,854113.8,855244.6,502516.1,503770.3,1172668.2,1174771.1,802654.6,803030.6,370013.6,371740.5,183961.7,184243.8,51459.2,52214,132502.5,132029.7,451308.9,449607.8,331644.9,331656.7,265089.1,265914.6,100093.8,101103.6,140124.9,141068.9,29685.6,29922.3,14676.8,24892.1
Jan-04,1358737,1356234.7,855798.7,852981.2,502938.3,503253.5,1174762.6,1172884.2,804265.3,801427.1,370497.3,371457.1,183974.4,183350.5,51533.3,51554.1,132441.1,131796.4,451734.9,451452.4,332999.8,332124.7,265794.6,266125.8,100081.6,99751.1,139973.8,137280.1,29745,29472,14771.8,24937.2
Feb-04,1360465.7,1361547.2,857074.6,858017.7,503391.1,503529.5,1176384.1,1174949.1,805513.4,806365.3,370870.8,368583.8,184081.5,186598.2,51561.2,51652.5,132520.3,134945.7,451759.8,452517.9,334290.4,336103.1,266328,265545.3,99991.1,99135.8,139883,138944.3,29813.2,29678.8,14810.2,24965.3
Mar-04,1361937.5,1363035.9,857961.4,858247.3,503976.1,504788.7,1177619.6,1179656.7,806381.9,806918.5,371237.7,372738.2,184317.9,183379.2,51579.5,51328.7,132738.5,132050.5,451235.9,452213.4,335272.6,335740.4,266859,265784.9,99861.6,100178,139917.6,138995,29860.1,30228.6,14776.7,25014.1
Apr-04,1363473.6,1365685.2,858505.5,860156.1,504968.1,505529,1178744.9,1179884.1,806840.8,808670.3,371904.1,371213.8,184728.7,185801,51664.7,51485.8,133064.1,134315.2,450340.6,449930.1,335850.6,335560,267548.7,268607,99786.2,99935.5,140122.5,141816,29866.7,30080.1,14685.5,25088.5
May-04,1365285.9,1364231.9,858839.8,858652.6,506446.1,505579.4,1180058.6,1176998.3,807005.5,804863.9,373053.1,372134.4,185227.4,187233.6,51834.4,53788.6,133393,133445,449430.9,449512.3,336174.6,335630.4,268489,268012,99814.5,99762.1,140403.9,142182.6,29833.6,29520.2,14575.7,25171.5
Jun-04,1367389.9,1370758.5,859062.3,861531.8,508327.6,509226.7,1181704,1184540.8,806949,809090,374755,375450.8,185685.9,186217.7,52113.3,52441.8,133572.6,133775.9,448705.2,450281.5,336450.7,338175.2,269786.9,271404.4,99909.5,100864.9,140665.2,140654.1,29792,29694.1,14488.5,25252.3
Jul-04,1369931.1,1354881.6,859442.9,851209.2,510488.2,503672.4,1183773.9,1169245.2,806948.8,798827.4,376825.1,370417.8,186157.2,185636.4,52494.1,52381.8,133663.2,133254.6,448463,444947.2,336973.6,334389.2,271401.6,268807.1,100019.8,97223.6,140916.2,139476.5,29762.2,29987.8,14471,25307.1
Aug-04,1373232.6,1371453.9,860243,858791.2,512989.7,512662.8,1186492.3,1185377.4,807356.1,806368.1,379136.2,379009.3,186740.3,186076.5,52886.9,52423,133853.4,133653.5,449034.7,448259.2,337888.4,338525.3,273063.5,273277,100146.7,100026,141262.1,142034,29759,29474.4,14536.9,25324.1
Sep-04,1377566.8,1377977.9,861713.3,861548.6,515853.5,516429.3,1190071.5,1189559.4,808460.2,807740.2,381611.3,381819.2,187495.4,188418.5,53253.1,53808.4,134242.2,134610.1,450338.8,452525.8,339119.9,338393.4,274638.3,275054.4,100338.9,100295.2,141923.1,142162.9,29792,29918.6,14665.3,25327.5
Oct-04,1382843,1383855.3,863786.4,865530.2,519056.6,518325.1,1194365.6,1196006.9,810241.4,812160.1,384124.2,383846.8,188477.5,187848.4,53545,53370.1,134932.4,134478.3,451914.4,451456.4,340426.9,341705,276255.3,277962.1,100628.4,101118.4,143075.5,141634.5,29831.6,29947.1,14810.8,25360.6
Nov-04,1388813.6,1386940.3,866536.7,865061.7,522276.9,521878.6,1199159.3,1197814.5,812733.6,810817.9,386425.7,386996.6,189654.3,189125.8,53803.1,54243.8,135851.2,134882,453400.4,452663.9,341522.2,340329.3,277950.3,278176.1,101039.1,100500,144615.4,144906.7,29847.8,29728.9,14906.8,25455.1
Dec-04,1394911.4,1395224.3,869775.8,870308.2,525135.6,524916.1,1204046.8,1203471,815733.1,816618.3,388313.7,386852.7,190864.6,191753.3,54042.7,53690,136821.9,138063.4,454531.1,455754.4,342317.4,344546.8,279674.2,276866.4,101555.6,101523,146319.4,146103.6,29832.2,29837.5,14917.4,25601.6
Jan-05,1400824.8,1406274.7,873414.6,873268.2,527410.2,533006.5,1208808.5,1209791.4,819121.6,817568.9,389686.9,392222.5,192016.3,196483.3,54293,55699.4,137723.3,140783.9,455470,457430.9,342873.1,350671.8,281467,278568.9,102153.9,100067.3,147868.7,148318.2,29805.2,29970.9,14841.6,25756.5
Feb-05,1406001.5,1406116,877009.7,877868,528991.7,528248,1212999.2,1213702.6,822430.5,823474.3,390568.7,390228.3,193002.3,192413.4,54579.3,54393.6,138423,138019.7,456299.9,454492.3,343290.5,342842.9,283284.4,285901.6,102778.5,102535.3,149073.8,149851.5,29770.3,29659.7,14713.7,25875.6
Mar-05,1410443.2,1411420.4,880359.6,880049.2,530083.6,531371.3,1216574.7,1216238,825460.8,825337.4,391113.9,390900.6,193868.5,195182.4,54898.8,54711.7,138969.7,140470.7,457126.2,454330.4,343918.6,343652.5,285094.6,287882.6,103317.5,104714.1,149875.8,150503.8,29747.8,29736.7,14577,25936.1
Apr-05,1414124.9,1414627.9,883147.5,885477.8,530977.4,529150.1,1219422.2,1220530.8,827940.3,829556.3,391481.9,390974.6,194702.7,194097,55207.2,55921.5,139495.5,138175.5,457920.2,463673.4,344836.4,343009.2,286537.3,284454.7,103683.8,104085.7,150366.7,149388,29760.1,29754.1,14480.8,25949.5
May-05,1416922.2,1413269.8,885119.2,882963.1,531803,530306.8,1221359.6,1218190.2,829688,828140.1,391671.6,390050.1,195562.6,195079.7,55431.2,54823,140131.4,140256.7,458421.4,458346,346093.8,348162.7,287305.4,282729.8,103832.3,103245.2,150784.3,151542.3,29783.9,29620.3,14452.7,25941.1
Jun-05,1418593,1422583.7,885992.1,888622.5,532600.9,533961.3,1222142.3,1226244.7,830500.2,832703.7,391642.1,393541,196450.7,196339,55491.9,55918.8,140958.8,140420.3,458441.3,462524.9,347521.6,346814.1,287264.8,288575.6,103762.3,104807.1,151213.6,149444.4,29815.3,30038.3,14493.3,25918.7
Jul-05,1419439.8,1416995.8,886075.2,883680.8,533364.6,533315,1222105.8,1220264.3,830697.1,828204.1,391408.7,392060.2,197334,196731.5,55378.1,55476.6,141955.9,141254.8,458112.8,453780.5,348795.9,347605.7,286722.7,289725.8,103561.1,103486.4,151659,151932.3,29842.6,29771.3,14571.8,25903.8
Aug-05,1419434.7,1423537.8,885451.1,887703.3,533983.6,535834.5,1221413.2,1223955.5,830332,832656.6,391081.1,391299,198021.5,199582.3,55119.1,55046.8,142902.4,144535.5,457526.5,458564.1,349487.9,351788.5,286022.3,286424.9,103376.1,102783.9,152140.8,153091.4,29863.6,30068.8,14670.1,25891.5
Sep-05,1418689.4,1418244.4,884302.9,883816.2,534386.4,534428.2,1220347.6,1219434.9,829505.5,828695,390842.2,390740,198341.8,198809.5,54797.5,55121.3,143544.3,143688.2,456747.7,458463.3,349443.6,349109.1,285438.7,283621.2,103336.6,103687.8,152642,153546,29913.7,29064.1,14775.5,25864
Oct-05,1417743.5,1415618.4,883116,883292.5,534627.5,532325.9,1219391.3,1217421,828522.7,828771.4,390868.6,388649.6,198352.2,198197.4,54593.3,54521.1,143758.9,143676.3,456086.2,452341,348777,350442,285039.4,284444.9,103455.5,103129.1,153122.4,155953,30021.4,29358.9,14878.6,25809.4
Nov-05,1417054.9,1415323,882184.2,879803.8,534870.7,535519.2,1218866.2,1217476.3,827573.3,826027.4,391292.9,391448.9,198188.6,197846.7,54610.9,53776.4,143577.8,144070.3,455698.1,456895.6,347909,347885,284931.6,285042.5,103678.7,103175.1,153509.7,151210.7,30186.4,30448.5,14971.1,25738.9
Dec-05,1417204.3,1423228.4,881781.7,886132.1,535422.6,537096.3,1219101.7,1224020.9,826928.3,830853,392173.5,393167.8,198102.6,199207.6,54853.4,55279.1,143249.1,143928.5,455615.2,459982.4,347346.7,345509.3,285236.9,287101.6,103964.3,104294.8,153825.5,155312.8,30393.8,30128.7,15043.7,25686
Jan-06,1418520.4,1403303.9,882054.9,868052,536465.5,535251.9,1220273.1,1207677,826779.1,813675.2,393494,394001.8,198247.2,195626.9,55275.8,54376.8,142971.5,141250.1,455847.8,451949.7,347383.4,340536.6,285781.8,279314,104227.1,105248.2,154059.8,154690.2,30611.5,30846.4,15103.6,25697.6
Feb-06,1421040,1422309.5,883017.1,884660.2,538022.9,537649.3,1222328.3,1223564.9,827243.1,827837.9,395085.2,395727,198711.7,198744.6,55774,56822.3,142937.6,141922.3,456446.1,454159.2,348229.2,347360.1,286421.2,290095,104376.3,103992.1,154281.1,154606.7,30776.1,31067.8,15173.6,25781.5
Mar-06,1424881.1,1427779.9,884826.6,889325,540054.5,538454.9,1225417.7,1225675.6,828537.3,831709.1,396880.4,393966.5,199463.4,202104.3,56289.3,57615.9,143174.1,144488.4,457612.5,460163.6,349703.5,350632.5,287213,286811.2,104496.2,103954.8,154457.5,153681.7,30870.4,30606.1,15270.1,25957.5
Apr-06,1429753.2,1423749.7,887362.2,882447.8,542390.9,541301.9,1229478.1,1226939.6,830605.9,826558.9,398872.2,400380.7,200275,196810.2,56756.3,55888.9,143518.7,140921.2,458963.5,452521.8,351332.9,352316.9,288321.8,288026.8,104681.7,105100.8,154649.8,153706.7,30884.2,30932.4,15397.1,26222.3
May-06,1435560.6,1444800.2,890531,897450.4,545029.6,547349.8,1234505.8,1241669.8,833358.5,840588.7,401147.3,401081.1,201054.8,203130.4,57172.5,56861.7,143882.3,146268.7,460402.5,467360.5,352764.3,352774.8,289915.1,290735.1,104991.7,105027.4,154893.5,155814.7,30856.3,30972.2,15548.6,26547.3
Jun-06,1441569.4,1439926.5,893807.5,891564.1,547761.9,548362.4,1239789.7,1238067.3,836187.1,833920.4,403602.6,404146.9,201779.7,201859.2,57620.4,57643.7,144159.3,144215.5,461777,460628.6,353650.1,353350.1,291834.3,290224.7,105473.3,104479.2,155222,157543.7,30818.6,30781.7,15709.1,26876.4
Jul-06,1447183,1449136.9,896899,899410.1,550283.9,549726.7,1244682.2,1245933.1,838701.4,840827.7,405980.8,405105.4,202500.8,203203.7,58197.6,58582.4,144303.1,144621.3,462997.9,464978.4,353985.4,354852.6,293964.3,293973.4,106000.6,106019,155564.5,155962.6,30803.8,30537.2,15853.4,27167.1
Aug-06,1451797,1453017,899321,900963.2,552476.1,552053.9,1248533.3,1250276.5,840431.9,842296.3,408101.4,407980.2,203263.7,202740.5,58889.1,58666.8,144374.7,144073.7,464113.7,463667.4,353954.6,354011.6,296086.5,297201.5,106343.4,107291.6,155820.9,156035.8,30816.5,31080.9,15946.7,27383.7
Sep-06,1455294.7,1456169.2,900971.9,901454.3,554322.7,554714.9,1251220.6,1253441.6,841398.5,842610.1,409822.2,410831.4,204074,202727.6,59573.5,58844.2,144500.5,143883.4,465312.3,462221.8,353790.7,358674.4,298116.2,298633.4,106367.5,106298,156004.6,156445.4,30826,30577.2,15970.9,27531.3
Oct-06,1457846,1459791.4,901985.8,902034.1,555860.3,557757.3,1253159.5,1253856.4,841965.2,841622.4,411194.2,412233.9,204686.6,205935.1,60020.5,60411.7,144666.1,145523.4,466338.3,468976.1,353822,354405.3,299944.6,299853,106062.8,106530.6,156225.8,155119.3,30824.9,31062.6,15953.4,27590.2
Nov-06,1460003.1,1455249.9,902896.9,900248,557106.2,555001.9,1255031,1249937.5,842752.7,839415.1,412278.3,410522.4,204972.1,205312.4,60144.2,60832.9,144827.9,144479.6,466802.8,465549.9,354286.3,352848.3,301628.5,299988.7,105462.6,105874.5,156693.9,156931.4,30816.5,30749.1,15931,27579.1
Dec-06,1462761.9,1471097,904560.6,907939.3,558201.3,563157.7,1257744.3,1265316.8,844583,847231.4,413161.2,418085.4,205017.6,205780.3,59977.6,60707.9,145040,145072.4,466873,471012.2,355407.9,359367.9,303207.8,305153.5,104751.6,103854.1,157462.3,157377,30795.8,31020.7,15951.8,27542.5
Jan-07,1466350.6,1435670.8,907070,882971.1,559280.6,552699.7,1261542.2,1232745.5,847496,825307.8,414046.2,407437.7,204808.4,202925.2,59574,57663.3,145234.4,145262,466718.2,454161.1,357214.1,349082.3,304658.3,302620.3,104176.6,102001.7,158411.8,154822.9,30774.2,30335.7,16041.3,27514.3
Feb-07,1470759.4,1469624.1,910396.6,910292.3,560362.7,559331.8,1266248.1,1265772,851331.7,852036.3,414916.4,413735.8,204511.2,203852,59065,58256.1,145446.3,145596,466623.3,466259,359515.6,359142.6,305827.8,306687.8,103912.8,104295,159449.8,158606.9,30788.7,30834.9,16199.7,27506.6
Mar-07,1475525.6,1480338.1,914046,918134.5,561479.6,562203.6,1271150.4,1276459.9,855389.3,859578.3,415761.2,416881.6,204375.2,203878.2,58656.7,58556.2,145718.4,145322,466924.2,465134.7,361905.9,362896,306432.5,312967.7,103998.1,103384.3,160435.6,161428.2,30857.6,30961.6,16405.2,27514.9
Apr-07,1480027.4,1479685.1,917473,915836.3,562554.4,563848.8,1275445.6,1272487.9,858972,856877.6,416473.6,415610.3,204581.8,207197.2,58500.9,58958.6,146080.8,148238.5,467839,466854.6,363962.3,363802.5,306379.4,307492.3,104385.5,103995.8,161288.9,162327.5,30981.5,30880.4,16621.4,27504.3
May-07,1483993,1488920.1,920404.9,922795.9,563588.1,566124.1,1278865.9,1284101.2,861789.8,864534.7,417076.1,419566.6,205127.1,204818.8,58615.1,58261.3,146512,146557.6,469378.3,473056,365370,366728,305927.9,306418.6,104923.4,105870.2,162002.8,160899.9,31160.2,31131.2,16827,27472.8
Jun-07,1487708,1482771.5,922946.6,920058.9,564761.3,562712.6,1281850.5,1278250.1,864039.5,861425.5,417811,416824.6,205857.5,204521.4,58907.1,58633.4,146950.3,145888,471326,468770.2,366163.4,366199.9,305558.4,304969.7,105473,105072.3,162665.6,162135.7,31368.4,31315.9,17001.9,27425.3
Jul-07,1491653.1,1493178,925401.4,927388.5,566251.7,565789.5,1285050.8,1284654.4,866142.4,867836.2,418908.3,416818.1,206602.3,208523.7,59258.9,59552.3,147343.4,148971.4,473452.3,473910.9,366709.1,367092.4,305635.8,303524.4,106019,106177.9,163268.7,166470,31593.4,31770.5,17143.8,27363
Aug-07,1495384.4,1493776.5,927492.3,925700.2,567892,568076.3,1288081.7,1286287.4,867844.9,865459.3,420236.9,420828.1,207302.7,207489.1,59647.5,60240.9,147655.2,147248.2,475157,475921,367139.7,365697.8,306224,305467.1,106556.8,106978.1,163787,163670,31801.5,31639.1,17246.6,27296.2
Sep-07,1498944.4,1482304.1,929229.1,917547.2,569715.3,564756.9,1290910.4,1271448.3,869107.2,857982.9,421803.3,413465.4,208034,210855.8,60122,59564.2,147912,151291.5,476396.2,460400.6,367661.3,366578.1,307246.4,307652,107069.7,106709.8,164201.8,164266.7,31982.9,32107,17306.5,27262.1
Oct-07,1502116.1,1508696.8,930361.6,932847,571754.6,575849.8,1293238.7,1302386.7,869659.2,874868.3,423579.5,427518.4,208877.5,206310,60702.4,57978.7,148175.1,148331.4,477359.9,481335.2,368324.7,368318.9,308242.7,310050,107535.7,106379.6,164540.1,164883.2,32115.4,32109.1,17308.5,27265
Nov-07,1504950.5,1512361.2,931064.7,937557.9,573885.8,574803.3,1295119.9,1302776.3,869769.3,876319.9,425350.6,426456.4,209830.6,209584.9,61295.4,61238,148535.2,148346.9,478494.3,479806.5,368868.5,370930.3,308991.9,310331.6,107941.1,109127,164850.6,165325.1,32202.7,32324.6,17264.6,27305
Dec-07,1507912.6,1505130.9,931929.2,931199.3,575983.4,573931.6,1297074,1295272.6,870118.5,869737.5,426955.5,425535.1,210838.5,209858.3,61810.7,61461.8,149027.8,148396.5,480062.3,477085.9,369052.1,369732.9,309605.2,308838.5,108191.3,108733.1,165228.4,164226.7,32287.6,32305.6,17194.1,27344.6
Jan-08,1511069.6,1501803.3,933172.1,925512.9,577897.5,576290.3,1299133.3,1288476.8,870959,862393.6,428174.3,426083.2,211936.3,213326.5,62213.2,63119.4,149723.1,150207.1,482002.8,477237.2,368769,365275.3,310349,309624.5,108268.9,107716.2,165739.6,165197.2,32409.1,32157.9,17120.8,27363
Feb-08,1515030.2,1521263.4,935253.6,938290.4,579776.5,582973,1302055,1308228.1,872824.2,875688.4,429230.7,432539.8,212975.2,213035.2,62429.4,62602,150545.8,150433.2,484287.1,487320.7,368246.6,371695.1,311533,310488.9,108277.9,108783.8,166374.6,166843.2,32573.6,31650.2,17061.4,27358.8
Mar-08,1519947.8,1520127.4,938246.5,938206.8,581701.3,581920.6,1306235.2,1306698.7,875875.9,875962.3,430359.4,430736.3,213712.6,213428.8,62370.7,62244.5,151342,151184.3,486445.4,488557.2,367870.7,367392.5,313416.5,311731.1,108322.8,107879.4,167151.4,167809.3,32768.7,32600.7,17024.8,27323
Apr-08,1525601.9,1525700.8,941986,943652.2,583615.9,582048.6,1311564.9,1312119.4,879930.6,882302.8,431634.3,429816.6,214037,213581.4,62055.4,61349.4,151981.6,152232,488033,489127.2,367971.3,363872.9,315806.4,317718.8,108512.5,108268,168047.9,168312.8,32984.2,33013.6,17007.4,27271.5
May-08,1531154.1,1529336.9,945771.1,944855.8,585383,584481.2,1317154.8,1314594.6,884189.8,882678.3,432965,431916.3,213999.4,214742.3,61581.3,62177.4,152418.1,152564.9,488650.1,487596.7,368582.9,368742.2,318241.4,319181.4,108942.3,108264.9,169080.2,168001.9,33173.4,33488,16989.3,27233.2
Jun-08,1535410.2,1531488.1,948666.3,945062,586744,586426.1,1321638.3,1316148.1,887630.3,883472.3,434008,432675.8,213772,215340,61036,61589.7,152736,153750.3,488128.6,486790,369476.8,369814.9,320235.4,318659.1,109570.8,110166.2,170221.7,169660,33296.9,32286,16955.9,27235
Jul-08,1537870.3,1546925.7,950313.9,955176,587556.4,591749.6,1324285.3,1334988.4,889807,895182.8,434478.2,439805.6,213585,211937.2,60506.8,59993.2,153078.2,151944,486775.2,488921.5,370315.9,371399.5,321531.3,322389.2,110160.4,111674.4,171410.4,174579.7,33314.9,33090,16910.9,27290.1
Aug-08,1538405.9,1539666.4,950590,950784.5,587815.9,588881.9,1324852.1,1326898.4,890552.1,891495.9,434300.1,435402.5,213553.7,212767.9,60037.9,59288.6,153515.8,153479.4,485080.4,484446.9,370855.1,371441.3,322133.5,324570.9,110541.3,108426.9,172608.5,172963.7,33232.3,33464.1,16869.1,27388
Sep-08,1537033.9,1535600.1,949428.9,949247.5,587605,586352.6,1323326.6,1322674.6,889773.9,889088.2,433552.7,433586.4,213707.3,212925.5,59654.9,60159.3,154052.3,152766.2,483318.9,483440.9,370932.2,370334.9,322044.3,320291,110593.2,110793.1,173625.6,172730.1,33088.5,33301,16868.5,27496
Oct-08,1533451.4,1535899.8,946411.3,948712.5,587040.1,587187.4,1319345.4,1317640.5,886977,886469.3,432368.4,431171.3,214106,218259.3,59434.3,62243.2,154671.7,156016.1,481462.7,480322.1,370323.7,370311.9,321478.6,321545.1,110296,111089,174214,175528.4,32917.1,32712.1,16941.1,27590.4
Nov-08,1528630.9,1527416.8,942012.6,942001.4,586618.3,585415.4,1313936.8,1312408.8,882533.1,882478.6,431403.7,429930.2,214694.1,215007.9,59479.5,59522.8,155214.6,155485.2,479664.6,480385.6,369241.9,369449.6,320593.9,320907.3,109777.9,109666.7,174217.3,169728.8,32747.6,32690.7,17078.4,27653.6
Dec-08,1523373.3,1524840.7,936794.8,940451.5,586578.5,584389.2,1308088.8,1306436.6,876952.1,880813.9,431136.7,425622.7,215284.5,218404.1,59842.7,59637.6,155441.8,158766.5,477998,477439.3,367840.3,368174.7,319455.6,319956.9,109222.8,108225.7,173664.7,173954.7,32595.2,32375,17264.5,27680.9
Jan-09,1518608.9,1542722.8,931764.5,943375.2,586844.4,599347.7,1302824.3,1328867.9,871270.8,883410.8,431553.6,445457.1,215784.6,213855,60493.7,59964.4,155290.9,153890.6,476587.8,483010.5,366229.5,371759.7,318283.5,326044.6,108757,108917.3,172724.7,173845.8,32475,32705.2,17489,27694.9
Feb-09,1514568,1511454.2,927439.5,923452.4,587128.5,588001.8,1298368.1,1294349.3,866091.3,862122.9,432276.8,432226.5,216200,217104.8,61348.2,61329.5,154851.7,155775.3,475324.7,475470.4,364662,365010.8,317337.5,314131.7,108367,108004.6,171539.3,170643.1,32400.5,32490.4,17717,27705.7
Mar-09,1510906.4,1510012.6,923831.4,923688.5,587075,586324.1,1294200.6,1289741.3,861530.8,858141.4,432669.8,431599.9,216705.8,220271.3,62300.6,65547,154405.2,154724.3,474144.4,474006.8,363406.3,362055.5,316603.8,318399.9,107964.9,108380.9,170196,169566.7,32346.2,32167.6,17901.3,27712.8
Apr-09,1508066.5,1516426.8,921445.4,925998.7,586621.1,590428.1,1290581.4,1299437.6,858209,861955.5,432372.4,437482,217485.1,216989.3,63236.4,64043.2,154248.7,152946,473224,485099.2,362817.1,363399,316029.9,314656,107474,107742.6,168799.5,168808.6,32281.6,31248.9,17984.3,27731.5
May-09,1505988,1502233.1,920274.9,918119.2,585713.2,584114,1287404.9,1284683.9,856212.3,854053.1,431192.6,430630.8,218583.1,217549.2,64062.6,64066.1,154520.6,153483.2,472684,470494.7,363052,361458.3,315705.7,315560.4,106889.2,107628.5,167488.5,168303.4,32187.8,32368.4,17952.3,27752.7
Jun-09,1504782.6,1506143.2,920143.6,920997.3,584639,585145.9,1284843.9,1288278.5,855371.7,859122.7,429472.2,429155.7,219938.7,217864.7,64771.9,61874.5,155166.8,155990.2,472556.4,473605.7,364102.7,364585.4,315571,316605.3,106260.3,105870.1,166361.6,166799.7,32065.9,32166.4,17843,27782.6
Jul-09,1504871.8,1499510.4,921018.1,915710.3,583853.7,583800.2,1283472.9,1279262.3,855651.6,851065.2,427821.3,428197,221398.9,220248.2,65366.5,64645,156032.4,155603.1,472893.2,470650.8,365728.8,365853.8,315629.2,316521.3,105766.9,104301.5,165603.7,164946.8,31921.4,31912.4,17728.4,27814.1
Aug-09,1506541.9,1501794.9,922960.1,922859.7,583581.8,578935.2,1283647.8,1277789.4,857008.2,856621.4,426639.6,421168,222894.2,224005.5,65951.9,66238.3,156942.2,157767.2,473668.3,475005,367756.3,367695.2,315786.8,313625.5,105591,105030.1,165231.3,164111.5,31774.1,30990.2,17674.5,27840.3
Sep-09,1510138.8,1514675.5,926219.7,930985.8,583919.1,583689.7,1285705.4,1288910.9,859593.3,863938,426112.2,424972.9,224433.4,225764.6,66626.5,67047.8,157806.9,158716.7,474830.6,475238.6,370025.3,371104.1,316017.1,315720.9,105805,106640.2,165261.7,168755,31644.2,31790.9,17704.8,27843.8
Oct-09,1515163,1505917.7,930464.9,924457.1,584698.1,581460.6,1289237.5,1282147.3,863081.9,857423.5,426155.5,424723.8,225925.5,223770.4,67382.9,67033.6,158542.6,156736.9,476182.3,469074.2,372317.9,369380.8,316309.8,318250.7,106404.1,106171.9,165681.1,166396.6,31580.5,31325.3,17801.5,27832.2
Nov-09,1520550.6,1526637.5,934952.5,935724.2,585598.1,590913.3,1293266.4,1299533.8,866852.2,868036,426414.2,431497.8,227284.2,227103.7,68100.3,67688.2,159183.9,159415.5,477360.4,476584.3,374453.9,382651.8,316616.8,316551.7,107175,106403,166268.3,166453.4,31608.3,31615.3,17933.9,27824.6
Dec-09,1525186.5,1528421.7,938885.6,942211.1,586300.9,586210.5,1296814.9,1301371.3,870258.5,873923.6,426556.4,427447.6,228371.6,227050.4,68627.1,68287.5,159744.5,158762.9,478255.2,481403.1,376386.3,375402.7,317096.4,317414.4,107873.1,108501.9,166839.7,167323.4,31698,31665,18055.4,27826
Jan-10,1529145.7,1530294.1,942282.3,944114.8,586863.5,586179.3,1300012.3,1297607.1,873358.1,872995.7,426654.2,424611.5,229133.4,232686.9,68924.1,71119.1,160209.3,161567.8,479093.3,478525.6,378127.7,382533.7,317912.7,315903.2,108347.5,108892.4,167340.1,166706.5,31785.7,31782,18116.6,27852.6
Feb-10,1532327.3,1535154.1,945056.4,946458.3,587270.9,588695.8,1302716.6,1304347,876063.4,877210.8,426653.3,427136.3,229610.7,230807.1,68993,69247.6,160617.7,161559.5,479975.6,481462.7,379531.3,378827.5,319046.4,319480.1,108595.2,109018.2,167838.7,168670.3,31834.3,31951.2,18123.7,27928.8
Mar-10,1535511.3,1523364.7,947588.6,937184.3,587922.7,586180.4,1305495.3,1294943.9,878651.3,868629.7,426844.1,426314.2,230016,228420.8,68937.3,68554.6,161078.7,159866.2,481012.2,478102.3,380592.3,378990.4,320357.8,311002.1,108721.4,108891.2,168520.6,168034.7,31840.5,32139.5,18127.8,28056.5
Apr-10,1539219.7,1536302.2,950023.9,947807,589195.8,588495.1,1308777.8,1306942.5,881161.9,879758.2,427615.9,427184.3,230441.9,229359.7,68862,68048.8,161579.9,161310.9,482200.9,480445.6,381326.8,381945.8,321636.2,321504.5,108806.4,107172,169484.8,168287.3,31812.3,30492.3,18191.8,28196.7
May-10,1543732.5,1553257.8,952511.2,954565.8,591221.3,598691.9,1312688.8,1323287.7,883656.6,885796.4,429032.2,437491.3,231043.7,229970.1,68854.6,68769.4,162189.1,161200.7,483659.5,487101.7,381861.7,383957.8,322429.5,324420.1,108928,108912.2,170677.5,171486.1,31792.7,31543.5,18327.5,28310.4
